sido,sigungu,dong,lat,lng,facility_count
경상북도,포항시 북구,우현동,36.056393,129.362247,1
경상북도,포항시 북구,창포동,36.06931,129.359883,1
경상북도,포항시 북구,학산동,36.051554,129.367996,1
경상북도,포항시 북구,학잠동,36.032202,129.349135,1
경상북도,포항시 북구,환호동,36.071771,129.405342,1
대구광역시,남구,,35.837721,128.585339,38
대구광역시,남구,대명동,35.835536,128.578644,16
대구광역시,남구,봉덕동,35.835721,128.59962,6
대구광역시,남구,이천동,35.852185,128.601768,2
대구광역시,달서구,,35.820459,128.512371,162
대구광역시,달서구,상인동,35.812145,128.548715,19
대구광역시,달서구,용산동,35.856327,128.525272,13
대구광역시,달서구,송현동,35.824834,128.551492,12
대구광역시,달서구,이곡동,35.85848,128.506358,10
대구광역시,달서구,신당동,35.856356,128.496551,7
대구광역시,달서구,대곡동,35.808702,128.525725,5
대구광역시,달서구,두류동,35.984557,128.304501,5
대구광역시,달서구,호산동,35.848118,128.485034,5
대구광역시,달서구,도원동,35.803536,128.543943,4
대구광역시,달서구,월암동,35.832436,128.495556,4
대구광역시,달서구,죽전동,35.854733,128.537056,4
대구광역시,달서구,진천동,35.810551,128.526043,4
대구광역시,달서구,대천동,36.054831,128.092437,3
대구광역시,달서구,성당동,35.847412,128.562332,3
대구광역시,달서구,감삼동,35.850405,128.543866,2
대구광역시,달서구,본동,35.833975,128.538227,2
대구광역시,달서구,장기동,35.843908,128.525919,2
대구광역시,달서구,본리동,35.840875,128.52893,1
대구광역시,달서구,월성동,35.82786,128.528815,1
대구광역시,달서구,장동,35.847757,128.524708,1
대구광역시,달성군,,35.767354,128.468787,145
대구광역시,동구,,35.911254,128.662839,51
대구광역시,동구,신서동,35.882272,128.732594,5
대구광역시,동구,봉무동,35.919102,128.640052,4
대구광역시,동구,효목동,35.880167,128.648478,4
대구광역시,동구,각산동,35.876732,128.718045,3
대구광역시,동구,불로동,35.909853,128.638192,3
대구광역시,동구,신암동,35.889695,128.626453,3
대구광역시,동구,율하동,35.859892,128.693321,3
대구광역시,동구,도동,35.916476,128.658745,2
대구광역시,동구,도학동,35.969075,128.703391,2
대구광역시,동구,용계동,35.871487,128.683324,2
대구광역시,동구,용수동,35.990612,128.697669,2
대구광역시,동구,중대동,35.982488,128.63602,2
대구광역시,동구,괴전동,35.87128,128.733773,1
대구광역시,동구,능성동,35.964996,128.743704,1
대구광역시,동구,덕곡동,35.984354,128.619102,1
대구광역시,동구,매여동,35.910667,128.717871,1
대구광역시,동구,미대동,35.952117,128.675802,1
대구광역시,동구,백안동,35.961909,128.698061,1
대구광역시,동구,부동,35.894228,128.682394,1
대구광역시,동구,송정동,35.995237,128.620055,1
대구광역시,동구,신기동,35.868976,128.703081,1
대구광역시,동구,신무동,35.985366,128.673164,1
대구광역시,동구,신천동,35.868254,128.62608,1
대구광역시,동구,신평동,35.883498,128.69325,1
대구광역시,동구,입석동,35.88998,128.650299,1
대구광역시,동구,지묘동,35.942314,128.642395,1
대구광역시,동구,지저동,35.896185,128.643698,1
대구광역시,동구,진인동,35.955572,128.714216,1
대구광역시,동구,평광동,35.934555,128.7189,1
대구광역시,북구,,35.915576,128.57516,159
대구광역시,북구,구암동,35.932415,128.560827,18
대구광역시,북구,산격동,35.897425,128.605263,15
대구광역시,북구,관음동,35.938112,128.546084,9
대구광역시,북구,침산동,35.896027,128.583016,7
대구광역시,북구,고성동3가,35.882392,128.586977,6
대구광역시,북구,서변동,36.305918,127.709496,6
대구광역시,북구,읍내동,35.948852,128.549984,6
대구광역시,북구,국우동,35.945632,128.574548,4
대구광역시,북구,금호동,35.90042,128.522525,4
대구광역시,북구,복현동,35.896673,128.618078,4
대구광역시,북구,연경동,35.944611,128.622347,4
대구광역시,북구,태전동,35.924306,128.546072,4
대구광역시,북구,매천동,35.91118,128.54099,3
대구광역시,북구,조야동,35.913688,128.587139,3
대구광역시,북구,노원동3가,35.8952,128.571198,2
대구광역시,북구,동천동,35.935525,128.556648,2
대구광역시,북구,사수동,35.899231,128.512893,2
대구광역시,북구,노원동2가,35.888805,128.574042,1
대구광역시,북구,대현동,35.881902,128.607398,1
대구광역시,북구,칠성동1가,35.876862,128.602276,1
대구광역시,북구,칠성동2가,35.88155,128.601799,1
대구광역시,북구,팔달동,35.896878,128.5369,1
대구광역시,북구,학정동,35.949064,128.568814,1
대구광역시,서구,비산동,35.880076,128.564894,31
대구광역시,서구,,35.872631,128.548273,25
대구광역시,서구,평리동,35.874152,128.557547,14
대구광역시,서구,중리동,35.862812,128.542509,12
대구광역시,서구,내당동,35.861561,128.558584,8
대구광역시,서구,이현동,35.873527,128.545451,8
대구광역시,서구,상리동,35.874134,128.527341,6
대구광역시,서구,원대동3가,35.885494,128.575417,5
대구광역시,서구,원대동1가,35.881465,128.576825,2
대구광역시,수성구,,35.84793,128.671167,14
대구광역시,수성구,대흥동,35.827105,128.686978,9
대구광역시,수성구,만촌동,35.868483,128.64829,7
대구광역시,수성구,고모동,35.87005,128.673879,6
대구광역시,수성구,범어동,35.851425,128.630742,5
대구광역시,수성구,범물동,35.814172,128.644336,3
대구광역시,수성구,지산동,35.820112,128.635295,3
대구광역시,수성구,매호동,35.844997,128.703341,2
대구광역시,수성구,삼덕동,35.827227,128.679075,2
대구광역시,수성구,연호동,35.843882,128.677136,2
대구광역시,수성구,황금동,35.844158,128.628335,2
대구광역시,수성구,두산동,35.828791,128.619779,1
대구광역시,수성구,수성동4가,35.864193,128.612667,1
대구광역시,수성구,욱수동,35.823605,128.706063,1
대구광역시,수성구,파동,35.826047,128.606765,1
대구광역시,중구,,35.864166,128.588878,16
대구광역시,중구,남산동,35.861645,128.587695,10
대구광역시,중구,대봉동,35.857549,128.600599,2
대구광역시,중구,달성동,35.873399,128.57592,1
대구광역시,중구,대신동,35.864146,128.575117,1
대구광역시,중구,동산동,35.866603,128.583041,1
대구광역시,중구,태평로1가,35.874864,128.597646,1
대전광역시,대덕구,,36.405211,127.42507,12
대전광역시,대덕구,목상동,36.44362,127.414562,4
대전광역시,대덕구,상서동,36.42573,127.414533,3
대전광역시,대덕구,송촌동,36.363469,127.441847,3
대전광역시,대덕구,신일동,36.442778,127.410562,3
대전광역시,대덕구,중리동,36.363908,127.432192,3
대전광역시,대덕구,법동,36.371534,127.433231,1
대전광역시,대덕구,석봉동,36.450795,127.423214,1
대전광역시,대덕구,신탄진동,36.444907,127.429813,1
대전광역시,대덕구,연축동,36.396936,127.426829,1
대전광역시,동구,,36.312167,127.45486,89
대전광역시,동구,가양동,36.339482,127.438121,2
대전광역시,동구,인동,36.319762,127.437907,2
대전광역시,동구,대별동,36.283164,127.454432,1
대전광역시,동구,삼성동,36.342987,127.420462,1
대전광역시,동구,성남동,36.34265,127.430802,1
대전광역시,동구,용운동,36.324517,127.466735,1
대전광역시,서구,,36.309906,127.357826,21
대전광역시,서구,정림동,36.306499,127.362626,6
대전광역시,서구,갈마동,36.351204,127.371086,5
대전광역시,서구,관저동,36.292874,127.334814,3
대전광역시,서구,내동,36.337823,127.36282,3
대전광역시,서구,탄방동,36.344659,127.396925,3
대전광역시,서구,도마동,36.318482,127.376596,2
대전광역시,서구,월평동,36.359426,127.363509,2
대전광역시,서구,괴곡동,36.276294,127.367277,1
대전광역시,서구,괴정동,36.340139,127.373623,1
대전광역시,서구,도안동,36.33174,127.344829,1
대전광역시,서구,만년동,36.497877,127.265434,1
대전광역시,서구,복수동,36.304736,127.379786,1
대전광역시,서구,산직동,36.242551,127.354523,1
대전광역시,서구,원정동,36.25809,127.301407,1
대전광역시,유성구,,36.376208,127.340876,91
대전광역시,유성구,지족동,36.383806,127.312089,18
대전광역시,유성구,신성동,36.386208,127.34879,13
대전광역시,유성구,봉명동,36.354677,127.347342,12
대전광역시,유성구,노은동,36.366576,127.32197,11
대전광역시,유성구,죽동,36.37608,127.333682,10
대전광역시,유성구,덕명동,36.353987,127.304728,9
대전광역시,유성구,전민동,36.399938,127.403299,8
대전광역시,유성구,송강동,36.434049,127.384251,7
대전광역시,유성구,원내동,36.296299,127.318679,7
대전광역시,유성구,장대동,36.360367,127.33424,7
대전광역시,유성구,하기동,36.387862,127.326873,7
대전광역시,유성구,구암동,36.352799,127.331983,6
대전광역시,유성구,가정동,36.378093,127.364027,5
대전광역시,유성구,관평동,36.423934,127.392269,5
대전광역시,유성구,반석동,36.413719,127.298009,5
대전광역시,유성구,성북동,36.304302,127.292526,5
대전광역시,유성구,학하동,36.33882,127.311268,5
대전광역시,유성구,문지동,36.393772,127.403692,4
대전광역시,유성구,봉산동,36.443436,127.384191,4
대전광역시,유성구,상대동,36.341205,127.333947,4
대전광역시,유성구,세동,36.291119,127.273717,4
대전광역시,유성구,원촌동,36.41651,127.372557,4
대전광역시,유성구,계산동,36.33997,127.301208,3
대전광역시,유성구,궁동,36.36268,127.350602,3
대전광역시,유성구,도룡동,36.383599,127.381915,3
대전광역시,유성구,원신흥동,36.341066,127.34569,3
대전광역시,유성구,장동,36.400836,127.365506,3
대전광역시,유성구,탑립동,36.415181,127.410744,3
대전광역시,유성구,갑동,36.361153,127.294186,2
대전광역시,유성구,구성동,36.373467,127.370341,2
대전광역시,유성구,송정동,36.283709,127.25784,2
대전광역시,유성구,어은동,36.362749,127.356382,2
대전광역시,유성구,용산동,36.419084,127.399621,2
대전광역시,유성구,추목동,36.416667,127.338719,2
대전광역시,유성구,화암동,36.414315,127.376721,2
대전광역시,유성구,구룡동,36.445905,127.367506,1
대전광역시,유성구,대동,36.48123,127.393488,1
대전광역시,유성구,대정동,36.315132,127.320681,1
대전광역시,유성구,방동,36.272723,127.273653,1
대전광역시,유성구,방현동,36.406465,127.373405,1
대전광역시,유성구,복용동,36.343221,127.30935,1
대전광역시,유성구,신봉동,36.415071,127.338392,1
대전광역시,유성구,외삼동,36.39759,127.315134,1
대전광역시,유성구,자운동,36.396079,127.350847,1
대전광역시,중구,,36.315421,127.405085,49
대전광역시,중구,부사동,36.31466,127.430371,10
대전광역시,중구,태평동,36.326151,127.392361,6
대전광역시,중구,문화동,36.310132,127.407195,4
대전광역시,중구,사정동,36.136865,127.838734,3
대전광역시,중구,안영동,36.283932,127.378414,3
대전광역시,중구,유천동,36.316987,127.398099,3
대전광역시,중구,대사동,36.313107,127.421542,2
대전광역시,중구,대흥동,36.320244,127.42539,2
대전광역시,중구,목달동,36.271076,127.404125,2
대전광역시,중구,문창동,36.316948,127.435437,2
대전광역시,중구,산성동,36.310363,127.389857,2
대전광역시,중구,선화동,36.329962,127.417304,2
대전광역시,중구,오류동,36.326844,127.404894,2
대전광역시,중구,중촌동,36.340052,127.409387,2
대전광역시,중구,구완동,36.28215,127.422281,1
대전광역시,중구,금동,36.244394,127.426586,1
대전광역시,중구,목동,36.329625,127.411295,1
대전광역시,중구,석교동,36.304593,127.438441,1
대전광역시,중구,용두동,36.327712,127.408952,1
대전광역시,중구,정생동,36.255669,127.398353,1
대전광역시,중구,침산동,36.27125,127.392525,1
부산광역시,강서구,,35.161716,128.914016,125
부산광역시,강서구,대저1동,35.207817,128.969375,17
부산광역시,강서구,대저2동,35.158974,128.952694,8
부산광역시,강서구,명지동,35.095459,128.91791,7
부산광역시,강서구,강동동,35.201379,128.928622,4
부산광역시,강서구,신호동,35.086178,128.873958,3
부산광역시,강서구,대항동,35.11623,128.906414,2
부산광역시,강서구,범방동,35.157438,128.885584,2
부산광역시,강서구,송정동,35.101225,128.848712,2
부산광역시,강서구,천성동,35.043135,128.818847,2
부산광역시,강서구,눌차동,35.067163,128.855644,1
부산광역시,강서구,동선동,35.05489,128.846086,1
부산광역시,강서구,봉림동,35.177316,128.888698,1
부산광역시,강서구,죽림동,35.196793,128.903791,1
부산광역시,강서구,화전동,35.10997,128.877413,1
부산광역시,금정구,,35.252026,129.095026,49
부산광역시,금정구,두구동,35.29138,129.108354,6
부산광역시,금정구,구서동,35.252012,129.087699,3
부산광역시,금정구,노포동,35.28424,129.094745,3
부산광역시,금정구,부곡동,35.219999,129.093161,3
부산광역시,금정구,남산동,35.265701,129.093709,2
부산광역시,금정구,장전동,35.231901,129.069542,1
부산광역시,기장군,,35.29219,129.210828,175
부산광역시,남구,,35.13248,129.088594,43
부산광역시,남구,용호동,35.31669,128.838289,27
부산광역시,남구,대연동,35.138086,129.08879,10
부산광역시,남구,문현동,35.140017,129.069381,5
부산광역시,남구,감만동,35.116231,129.082118,2
부산광역시,남구,우암동,35.126811,129.071371,2
부산광역시,동구,수정동,35.131248,129.040991,26
부산광역시,동구,범일동,35.140194,129.050196,21
부산광역시,동구,초량동,35.120728,129.033939,15
부산광역시,동구,좌천동,35.131775,129.052025,5
부산광역시,동구,,35.132053,129.042524,2
부산광역시,동래구,,35.204313,129.083072,44
부산광역시,동래구,온천동,35.211121,129.073984,10
부산광역시,동래구,안락동,35.189986,129.110067,9
부산광역시,동래구,사직동,35.195273,129.061641,6
부산광역시,동래구,낙민동,35.198477,129.089025,2
부산광역시,동래구,명장동,35.203667,129.104698,1
부산광역시,동래구,수안동,35.199023,129.081356,1
부산광역시,부산진구,,35.15833,129.038547,95
부산광역시,부산진구,전포동,35.156877,129.072977,37
부산광역시,부산진구,개금동,35.254395,128.891851,27
부산광역시,부산진구,초읍동,35.182345,129.046149,25
부산광역시,부산진구,범천동,35.147855,129.048221,22
부산광역시,부산진구,가야동,35.150012,129.036172,18
부산광역시,부산진구,당감동,35.16574,129.037064,17
부산광역시,부산진구,부암동,35.169102,129.042278,9
부산광역시,부산진구,양정동,35.171687,129.06848,8
부산광역시,부산진구,부전동,35.159734,129.053879,4
부산광역시,부산진구,범전동,35.165033,129.059532,3
부산광역시,부산진구,연지동,35.169746,129.045958,1
부산광역시,북구,,35.223015,129.020856,59
부산광역시,북구,화명동,35.232406,129.012506,4
부산광역시,북구,구포동,35.171654,128.975096,2
부산광역시,북구,금곡동,35.262339,129.016496,2
부산광역시,북구,만덕동,35.21224,129.033117,2
부산광역시,북구,덕천동,35.213438,129.005751,1
부산광역시,사상구,,35.158325,128.985278,54
부산광역시,사상구,모라동,35.185797,128.997213,11
부산광역시,사상구,주례동,35.148328,129.010013,11
부산광역시,사상구,감전동,35.147317,128.980265,9
부산광역시,사상구,삼락동,35.178861,128.980324,6
부산광역시,사상구,학장동,35.142285,128.988064,4
부산광역시,사상구,괘법동,35.171263,129.003907,3
부산광역시,사상구,덕포동,35.171927,128.991498,3
부산광역시,사상구,엄궁동,35.127118,128.978601,2
부산광역시,사하구,,35.092783,128.982728,50
부산광역시,사하구,신평동,35.08827,128.961055,8
부산광역시,사하구,하단동,35.110398,128.947022,6
부산광역시,사하구,감천동,35.089466,129.002556,5
부산광역시,사하구,괴정동,35.101678,128.997187,5
부산광역시,사하구,장림동,35.074434,128.979634,2
부산광역시,사하구,구평동,35.086423,128.985728,1
부산광역시,사하구,다대동,35.04638,128.968008,1
부산광역시,사하구,당리동,35.100153,128.97394,1
부산광역시,서구,,35.097718,129.016816,18
부산광역시,서구,암남동,35.069708,129.01731,8
부산광역시,서구,서대신동3가,35.121811,129.012495,7
부산광역시,서구,남부민동,35.088429,129.022123,3
부산광역시,서구,아미동2가,35.099204,129.013231,2
부산광역시,서구,초장동,35.095475,129.020492,1
부산광역시,서구,토성동4가,35.097581,129.023882,1
부산광역시,수영구,,35.16236,129.106868,46
부산광역시,수영구,망미동,35.174911,129.104541,11
부산광역시,수영구,광안동,35.161503,129.108191,10
부산광역시,수영구,민락동,35.163149,129.124498,5
부산광역시,수영구,남천동,35.145549,129.109077,2
부산광역시,연제구,,35.183346,129.084356,28
부산광역시,연제구,연산동,35.185359,129.087217,3
부산광역시,연제구,거제동,35.190601,129.06576,2
부산광역시,영도구,,35.083261,129.058155,44
부산광역시,영도구,동삼동,35.254912,128.841266,16
부산광역시,영도구,청학동,35.088194,129.060169,5
부산광역시,영도구,영선동4가,35.077657,129.048439,2
부산광역시,영도구,남항동3가,35.082175,129.039094,1
부산광역시,영도구,봉래동4가,35.090099,129.049366,1
부산광역시,영도구,봉래동5가,35.092696,129.055243,1
부산광역시,영도구,신선동1가,35.089132,129.046772,1
부산광역시,영도구,신선동3가,35.081429,129.047876,1
부산광역시,중구,,35.108269,129.029765,11
부산광역시,중구,보수동1가,35.10893,129.027174,5
부산광역시,중구,영주동,35.113243,129.031953,3
부산광역시,중구,남포동1가,35.096651,129.035126,1
부산광역시,중구,동광동2가,35.100502,129.033365,1
부산광역시,중구,동광동5가,35.108971,129.036208,1
부산광역시,해운대구,,35.207583,129.149455,19
부산광역시,해운대구,좌동,35.26323,129.052328,16
부산광역시,해운대구,반여동,35.201999,129.127443,15
부산광역시,해운대구,우동,35.169637,129.144095,15
부산광역시,해운대구,반송동,35.223808,129.154397,11
부산광역시,해운대구,재송동,35.575613,128.568465,10
부산광역시,해운대구,송정동,35.174014,129.196959,3
부산광역시,해운대구,중동,35.162484,129.186616,1
서울특별시,강남구,,37.467706,127.08758,80
서울특별시,강남구,일원동,37.497094,127.082667,15
서울특별시,강남구,수서동,37.487188,127.099805,3
서울특별시,강남구,개포동,37.476371,127.053643,2
서울특별시,강남구,대치동,36.995882,127.164853,2
서울특별시,강남구,세곡동,37.466783,127.113143,2
서울특별시,강남구,율현동,37.474631,127.116122,2
서울특별시,강남구,도곡동,37.486138,127.042416,1
서울특별시,강남구,역삼동,37.493974,127.040912,1
서울특별시,강동구,고덕동,37.134413,127.20311,5
서울특별시,강동구,,37.558131,127.142316,4
서울특별시,강동구,둔촌동,37.53119,127.15053,2
서울특별시,강동구,천호동,37.542252,127.129076,2
서울특별시,강동구,강일동,37.566797,127.172633,1
서울특별시,강동구,명일동,37.544507,127.154014,1
서울특별시,강동구,상일동,37.555286,127.174232,1
서울특별시,강동구,암사동,37.562922,127.12985,1
서울특별시,강북구,번동,37.631579,127.036959,10
서울특별시,강북구,수유동,37.643976,127.014827,7
서울특별시,강북구,미아동,18.809778,63.508861,2
서울특별시,강북구,우이동,37.662304,127.00794,1
서울특별시,강서구,,37.56738,126.826474,9
서울특별시,강서구,마곡동,37.035452,127.049568,8
서울특별시,강서구,가양동,37.559552,126.864933,2
서울특별시,강서구,등촌동,37.559679,126.850577,2
서울특별시,강서구,방화동,0.0,0.0,2
서울특별시,강서구,화곡동,37.539705,126.855852,2
서울특별시,강서구,개화동,0.0,0.0,1
서울특별시,강서구,공항동,37.558782,126.810073,1
서울특별시,강서구,내발산동,37.550966,126.829893,1
서울특별시,강서구,염창동,37.557947,126.867126,1
서울특별시,관악구,봉천동,37.477686,126.955406,10
서울특별시,관악구,신림동,37.473161,126.922941,9
서울특별시,관악구,,37.480526,126.927229,3
서울특별시,광진구,자양동,37.53594,127.071823,10
서울특별시,광진구,광장동,37.545475,127.104614,3
서울특별시,광진구,구의동,37.544226,127.09602,3
서울특별시,광진구,중곡동,37.567778,127.084803,2
서울특별시,광진구,,37.549591,127.081573,1
서울특별시,광진구,능동,37.552011,127.078774,1
서울특별시,구로구,,37.498837,126.87016,28
서울특별시,구로구,구로동,37.499892,126.879827,13
서울특별시,구로구,신도림동,37.512522,126.881038,8
서울특별시,구로구,고척동,37.501753,126.866048,6
서울특별시,구로구,개봉동,37.486407,126.855026,4
서울특별시,구로구,오류동,37.49323,126.836649,3
서울특별시,구로구,궁동,37.499662,126.826754,1
서울특별시,구로구,천왕동,37.488425,126.841846,1
서울특별시,구로구,항동,37.477088,126.822982,1
서울특별시,금천구,,37.456461,126.909768,31
서울특별시,금천구,독산동,37.293435,126.96886,11
서울특별시,금천구,가산동,36.497877,127.265434,3
서울특별시,금천구,시흥동,36.973049,127.090562,2
서울특별시,노원구,,37.649348,127.066936,24
서울특별시,노원구,상계동,37.658183,127.067057,15
서울특별시,노원구,공릉동,37.631969,127.091172,11
서울특별시,노원구,월계동,37.63086,127.05588,6
서울특별시,노원구,중계동,37.64481,127.06676,3
서울특별시,노원구,하계동,37.638901,127.074839,2
서울특별시,도봉구,,37.655879,127.04004,70
서울특별시,도봉구,도봉동,37.686011,127.047056,12
서울특별시,도봉구,방학동,37.665475,127.034472,3
서울특별시,도봉구,창동,37.650033,127.044348,3
서울특별시,도봉구,쌍문동,37.654381,127.02837,1
서울특별시,동대문구,이문동,37.602266,127.068805,3
서울특별시,동대문구,,36.211247,127.337254,2
서울특별시,동대문구,청량리동,37.587241,127.049827,2
서울특별시,동대문구,답십리동,37.572289,127.063953,1
서울특별시,동대문구,용두동,37.574392,127.039897,1
서울특별시,동대문구,장안동,37.566531,127.073474,1
서울특별시,동작구,,37.427674,127.007569,33
서울특별시,동작구,신대방동,37.491367,126.917694,9
서울특별시,동작구,본동,37.51159,126.954069,7
서울특별시,동작구,사당동,37.487097,126.971601,5
서울특별시,동작구,대방동,37.510855,126.929589,3
서울특별시,동작구,흑석동,37.506198,126.963021,3
서울특별시,동작구,상도동,37.498722,126.945191,2
서울특별시,동작구,동작동,37.50287,126.980268,1
서울특별시,마포구,,37.558072,126.920728,91
서울특별시,마포구,망원동,37.557161,126.897976,16
서울특별시,마포구,상암동,37.573483,126.884261,7
서울특별시,마포구,성산동,37.565806,126.898804,5
서울특별시,마포구,아현동,37.55339,126.961123,2
서울특별시,마포구,당인동,37.544342,126.921825,1
서울특별시,마포구,대흥동,37.549906,126.945534,1
서울특별시,마포구,신수동,37.542115,126.93362,1
서울특별시,마포구,염리동,37.541967,126.945232,1
서울특별시,마포구,용강동,37.540525,126.94392,1
서울특별시,마포구,창전동,37.551983,126.92984,1
서울특별시,마포구,현석동,37.544347,126.933325,1
서울특별시,서대문구,,37.583475,126.930947,28
서울특별시,서대문구,홍은동,37.584809,126.933771,4
서울특별시,서대문구,연희동,37.576417,126.93399,3
서울특별시,서대문구,북아현동,37.561784,126.956294,2
서울특별시,서대문구,현저동,37.574019,126.952777,1
서울특별시,서대문구,홍제동,37.74862,128.883398,1
서울특별시,서초구,,37.487025,127.014409,171
서울특별시,서초구,반포동,37.499631,126.992774,6
서울특별시,서초구,양재동,37.472168,127.04274,3
서울특별시,서초구,내곡동,37.458484,127.082238,1
서울특별시,서초구,방배동,37.489017,126.992275,1
서울특별시,서초구,원지동,37.459021,127.041685,1
서울특별시,서초구,잠원동,37.520751,127.012273,1
서울특별시,성동구,,37.552637,127.044243,15
서울특별시,성동구,용답동,37.560021,127.0608,6
서울특별시,성동구,성수동1가,30.036229,101.63382,5
서울특별시,성동구,금호동1가,36.497877,127.265434,2
서울특별시,성동구,금호동2가,37.551898,127.020753,2
서울특별시,성동구,마장동,37.562139,127.040795,2
서울특별시,성동구,사근동,37.554033,127.050253,2
서울특별시,성동구,옥수동,37.54231,127.015785,2
서울특별시,성동구,금호동3가,37.549404,127.018693,1
서울특별시,성동구,금호동4가,36.497877,127.265434,1
서울특별시,성동구,송정동,37.551005,127.068566,1
서울특별시,성동구,응봉동,37.54866,127.031018,1
서울특별시,성동구,행당동,37.553961,127.030093,1
서울특별시,성북구,하월곡동,30.086896,101.633827,5
서울특별시,성북구,석관동,37.610181,127.070039,3
서울특별시,성북구,종암동,37.600011,127.034186,3
서울특별시,성북구,돈암동,37.594473,127.012706,1
서울특별시,성북구,장위동,37.617639,127.055732,1
서울특별시,성북구,정릉동,37.602584,126.998035,1
서울특별시,송파구,,37.517646,127.113304,14
서울특별시,송파구,방이동,37.390038,127.142616,8
서울특별시,송파구,잠실동,37.512608,127.078238,7
서울특별시,송파구,거여동,37.491472,127.141707,4
서울특별시,송파구,오금동,37.503624,127.13292,3
서울특별시,송파구,마천동,37.496453,127.157915,2
서울특별시,송파구,풍납동,37.014305,127.188091,2
서울특별시,송파구,문정동,37.489704,127.111262,1
서울특별시,송파구,송파동,37.5032,127.110903,1
서울특별시,양천구,목동,37.440118,126.910663,11
서울특별시,양천구,,37.564288,126.833244,5
서울특별시,양천구,신월동,37.525116,126.833176,4
서울특별시,양천구,신정동,37.259731,126.957661,4
서울특별시,영등포구,신길동,37.453373,126.930557,19
서울특별시,영등포구,대림동,37.136198,127.031795,11
서울특별시,영등포구,,37.510954,126.894913,9
서울특별시,영등포구,도림동,37.507889,126.896844,7
서울특별시,영등포구,문래동1가,37.514106,126.902367,7
서울특별시,영등포구,당산동3가,37.528061,126.899613,4
서울특별시,영등포구,양화동,37.549257,126.88467,4
서울특별시,영등포구,당산동4가,37.528132,126.900937,3
서울특별시,영등포구,문래동3가,37.518723,126.89415,3
서울특별시,영등포구,문래동5가,37.517696,126.882604,3
서울특별시,영등포구,양평동3가,37.529015,126.890592,3
서울특별시,영등포구,여의도동,37.51886,126.934846,3
서울특별시,영등포구,영등포동,37.512406,126.905396,3
서울특별시,영등포구,양평동6가,37.542635,126.891875,2
서울특별시,영등포구,당산동6가,37.53493,126.90396,1
서울특별시,영등포구,문래동2가,37.511218,126.890805,1
서울특별시,영등포구,양평동5가,37.539809,126.894658,1
서울특별시,영등포구,영등포동2가,37.520071,126.910952,1
서울특별시,영등포구,영등포동6가,37.521343,126.904177,1
서울특별시,용산구,,37.544162,126.975105,12
서울특별시,용산구,용산동5가,36.497877,127.265434,3
서울특별시,용산구,효창동,37.542162,126.96256,3
서울특별시,용산구,갈월동,37.545774,126.974824,2
서울특별시,용산구,문배동,37.537242,126.967627,2
서울특별시,용산구,원효로3가,37.534379,126.95871,2
서울특별시,용산구,이촌동,37.521357,126.973299,2
서울특별시,용산구,이태원동,37.534465,126.989076,2
서울특별시,용산구,한강로3가,37.525727,126.963315,2
서울특별시,용산구,한남동,37.546427,127.003836,1
서울특별시,은평구,,37.610003,126.920129,27
서울특별시,은평구,진관동,37.632872,126.921537,6
서울특별시,은평구,녹번동,37.602457,126.928823,1
서울특별시,은평구,대조동,37.613996,126.9265,1
서울특별시,은평구,응암동,37.594216,126.924544,1
서울특별시,종로구,사직동,37.576683,126.964185,6
서울특별시,종로구,누상동,37.581472,126.964367,5
서울특별시,종로구,평창동,37.610032,126.968718,5
서울특별시,종로구,무악동,37.577662,126.958742,4
서울특별시,종로구,옥인동,37.582623,126.964836,4
서울특별시,종로구,신영동,37.60119,126.961347,3
서울특별시,종로구,창신동,37.574852,127.013589,3
서울특별시,종로구,혜화동,37.590459,126.9988,2
서울특별시,종로구,명륜3가,37.588688,126.995538,1
서울특별시,종로구,부암동,37.592274,126.964215,1
서울특별시,종로구,삼청동,37.588876,126.982808,1
서울특별시,종로구,청운동,37.58693,126.965567,1
서울특별시,종로구,필운동,37.578497,126.966889,1
서울특별시,종로구,행촌동,37.571914,126.961961,1
서울특별시,중구,,37.554284,127.002114,7
서울특별시,중구,장충동2가,37.55826,127.002271,4
서울특별시,중구,흥인동,37.565941,127.014791,3
서울특별시,중구,신당동,37.554692,127.01514,2
서울특별시,중구,만리동2가,37.55548,126.964816,1
서울특별시,중구,을지로5가,37.566929,127.004389,1
서울특별시,중구,회현동1가,37.556032,126.981638,1
서울특별시,중랑구,면목동,37.577771,127.08974,6
서울특별시,중랑구,신내동,37.61082,127.105992,4
서울특별시,중랑구,,37.584326,127.080766,3
서울특별시,중랑구,망우동,37.606461,127.110484,3
서울특별시,중랑구,묵동,37.614941,127.086393,3
세종특별자치시,세종시,,36.255483,126.307748,132
세종특별자치시,세종시,어진동,26.547879,92.554967,22
세종특별자치시,세종시,세종동,36.492368,127.27245,14
세종특별자치시,세종시,아름동,36.522048,127.255507,14
세종특별자치시,세종시,보람동,36.477932,127.288533,9
세종특별자치시,세종시,반곡동,36.495796,127.311013,6
세종특별자치시,세종시,도담동,36.517525,127.263586,5
세종특별자치시,세종시,한솔동,36.478288,127.255884,4
세종특별자치시,세종시,가람동,36.464145,127.247437,3
세종특별자치시,세종시,고운동,36.511499,127.234651,3
세종특별자치시,세종시,나성동,36.48641,127.261625,3
세종특별자치시,세종시,대평동,36.479015,127.270183,3
세종특별자치시,세종시,새롬동,36.485907,127.253462,3
