course_id,title,facility,lat,lng,weekday,start_time,sport,tag_strength,tag_endurance,tag_flex,tag_cardio,tag_power
C0001,,검도장,35.133365,126.879824,,,생활체육,1,1,0,0,0
C0002,,관덕정,35.141896,126.911856,,,국궁,1,0,1,0,0
C0003,,광주광역시장애인국민체육센터,35.133363,126.877827,,,생활체육,1,1,0,0,0
C0004,,광주광역시체육회관,35.133365,126.879824,,,생활체육,1,1,0,0,0
C0005,,광주국제양궁장,35.132344,126.891158,,,양궁,1,0,1,0,0
C0006,,광주실내빙상장,35.133909,126.880628,,,빙상,0,0,0,1,1
C0007,,광주실내수영장,35.133460,126.878242,,,수영,0,1,1,1,0
C0008,,광주여대시립유니버시아드체육관,35.164649,126.798518,,,생활체육,1,1,0,0,0
C0009,,남부대시립국제수영장,35.207401,126.841366,,,수영,0,1,1,1,0
C0010,,모아레포츠타운골프연습장,35.132038,126.879550,,,골프,0,0,1,0,1
C0011,,빛고을노인건강타운(빛고을노인건강타운수영장),35.099420,126.895914,,,수영,0,1,1,1,0
C0012,,빛고을노인건강타운체육관,35.099672,126.897008,,,생활체육,1,1,0,0,0
C0013,,빛고을체육관,35.135226,126.877208,,,생활체육,1,1,0,0,0
C0014,,수완인라인롤러경기장,35.195168,126.820843,,,롤러,0,0,0,1,1
C0015,,염주골프센터,35.135059,126.881641,,,골프,0,0,1,0,1
C0016,,염주씨름장,35.135367,126.878947,,,씨름,1,0,0,0,1
C0017,,염주종합체육관,35.135282,126.878876,,,생활체육,1,1,0,0,0
C0018,,염주테니스장,35.141963,126.874531,,,테니스,0,0,0,1,1
C0019,,염주파크골프장,35.133458,126.880126,,,파크골프,0,0,1,0,0
C0020,,용산정구장,35.117133,126.931625,,,테니스,0,0,0,1,1
C0021,,장애인탁구팀전용훈련장,35.153961,126.837944,,,탁구,0,0,0,1,1
C0022,,전라남도종합체육관,35.045194,126.720573,,,생활체육,1,1,0,0,0
C0023,,전전후테니스장,35.133876,126.879739,,,테니스,0,0,0,1,1
C0024,,중흥정구장,35.168289,126.909238,,,테니스,0,0,0,1,1
C0025,,진월국제테니스장,35.111481,126.902341,,,테니스,0,0,0,1,1
C0026,,첨단대상파크골프장,35.233019,126.866337,,,파크골프,0,0,1,0,0
C0027,,27호 어린이 공원 배드민턴장,37.767272,128.904614,,,배드민턴,0,0,0,1,1
C0028,,6호 어린이공원 배드민턴장,37.768810,128.912482,,,배드민턴,0,0,0,1,1
C0029,,강남축구공원 내 농구장,37.742590,128.906173,,,농구,0,0,0,1,1
C0030,,강릉 아이스아레나,37.779318,128.897079,,,빙상,0,0,0,1,1
C0031,,강릉국민체육센터(국민체육센터(수영장)),37.776978,128.896986,,,수영,0,1,1,1,0
C0032,,강릉궁도장,37.802467,128.859986,,,국궁,1,0,1,0,0
C0033,,강릉실내빙상장,37.773671,128.892537,,,빙상,0,0,0,1,1
C0034,,강릉인공암벽장,37.773679,128.898418,,,클라이밍,1,0,1,0,0
C0035,,강릉테니스장,37.774696,128.896599,,,테니스,0,0,0,1,1
C0036,,강릉파크골프장,37.762471,128.911517,,,파크골프,0,0,1,0,0
C0037,,강문해안 체력단련시설,37.794188,128.919364,,,웨이트,1,1,0,0,0
C0038,,강북복싱체육관,37.873331,128.832190,,,생활체육,1,1,0,0,0
C0039,,강북테니스장,37.873876,128.835908,,,테니스,0,0,0,1,1
C0040,,경포호수변 체력단련시설,37.792572,128.906040,,,웨이트,1,1,0,0,0
C0041,,국민체육센터(강남체육관),37.741457,128.905143,,,생활체육,1,1,0,0,0
C0042,,남산근린공원 배드민턴장,37.746627,128.893523,,,배드민턴,0,0,0,1,1
C0043,,로울러스케이트장,37.772589,128.892891,,,롤러,0,0,0,1,1
C0044,,모산봉 등산로 입구 배드민턴장,37.736728,128.906291,,,배드민턴,0,0,0,1,1
C0045,,반다비체육센터,37.763569,128.869556,,,생활체육,1,1,0,0,0
C0046,,부영1차 배드민턴장,37.761180,128.874887,,,배드민턴,0,0,0,1,1
C0047,,부영2차 건너편 산 위 공원 배드민턴장,37.769712,128.881435,,,배드민턴,0,0,0,1,1
C0048,,북부수영장,37.876635,128.830622,,,수영,0,1,1,1,0
C0049,,생활체육센터,37.773621,128.899011,,,생활체육,1,1,0,0,0
C0050,,스피드스케이팅경기장,37.779073,128.899932,,,빙상,0,0,0,1,1
C0051,,신리천둔치 농구장,37.883199,128.824939,,,농구,0,0,0,1,1
C0052,,아레나수영장,37.779318,128.897079,,,수영,0,1,1,1,0
C0053,,야외로울러스케이트장,37.769991,128.927823,,,롤러,0,0,0,1,1
C0054,,옥천동 농구장,37.755711,128.904107,,,농구,0,0,0,1,1
C0055,,옥천동 배드민턴장,37.755879,128.904322,,,배드민턴,0,0,0,1,1
C0056,,월호평동 체육공원 테니스장,37.736721,128.935572,,,테니스,0,0,0,1,1
C0057,,율곡정,37.874044,128.836680,,,국궁,1,0,1,0,0
C0058,,율곡초 뒤 산 정상 배드민턴장,37.767291,128.880693,,,배드민턴,0,0,0,1,1
C0059,,주문진 중학교 테니스장 뒤편 체육시설,37.879500,128.828622,,,테니스,0,0,0,1,1
C0060,,주문진 파크골프장,37.882795,128.826480,,,파크골프,0,0,1,0,0
C0061,,주문진실내체육관,37.880322,128.829260,,,생활체육,1,1,0,0,0
C0062,,주수천 체육공원 배드민턴장,37.607258,129.035679,,,배드민턴,0,0,0,1,1
C0063,,체력단련시설(거울공원위),37.778108,128.915865,,,웨이트,1,1,0,0,0
C0064,,체력단련시설(된봉),37.782200,128.911303,,,웨이트,1,1,0,0,0
C0065,,체력단련시설(뒷산),37.782018,128.909605,,,웨이트,1,1,0,0,0
C0066,,체력단련시설(봉수대),37.772060,128.901945,,,웨이트,1,1,0,0,0
C0067,,체력단련시설(제17호어린이공원),37.772727,128.914161,,,웨이트,1,1,0,0,0
C0068,,체력단련시설(제19호어린이공원),37.771178,128.917189,,,웨이트,1,1,0,0,0
C0069,,체력단련시설(제2호어린이공원),37.778108,128.915865,,,웨이트,1,1,0,0,0
C0070,,체력단련시설(제3호어린이공원),37.774084,128.911260,,,웨이트,1,1,0,0,0
C0071,,초당동 배드민턴장,37.785586,128.917396,,,배드민턴,0,0,0,1,1
C0072,,튤립공원 내(35호 어린이공원) 배드민턴장,37.766495,128.884500,,,배드민턴,0,0,0,1,1
C0073,,허균·허난설헌기념공원 내 체력단련시설,37.792383,128.909529,,,웨이트,1,1,0,0,0
C0074,,간성테니스장,38.375663,128.463597,,,테니스,0,0,0,1,1
C0075,,거진테니스장,38.442424,128.447232,,,테니스,0,0,0,1,1
C0076,,고성군골프연습장,38.376300,128.465322,,,골프,0,0,1,0,1
C0077,,고성군복합국민체육센터,38.260884,128.557423,,,수영,0,1,1,1,0
C0078,,고성생활체육관,38.376300,128.465322,,,생활체육,1,1,0,0,0
C0079,,고성씨름장,38.374243,128.462447,,,씨름,1,0,0,0,1
C0080,,고성종합체육관,38.376300,128.465322,,,생활체육,1,1,0,0,0
C0081,,국민체육센터(수영장),38.435509,128.452816,,,수영,0,1,1,1,0
C0082,,수성정,38.376623,128.463461,,,국궁,1,0,1,0,0
C0083,,근로자종합복지회관수영장,37.514969,129.105028,,,수영,0,1,1,1,0
C0084,,동덕정,37.516053,129.102238,,,국궁,1,0,1,0,0
C0085,,동해국민체육센터,37.516061,129.102199,,,생활체육,1,1,0,0,0
C0086,,동해종합운동장내농구장,37.516053,129.102238,,,농구,0,0,0,1,1
C0087,,동해종합운동장내배드민턴장,37.516053,129.102238,,,배드민턴,0,0,0,1,1
C0088,,동해체육관,37.516053,129.102238,,,생활체육,1,1,0,0,0
C0089,,두타정,37.479927,129.061343,,,국궁,1,0,1,0,0
C0090,,무릉파크골프장,37.478551,129.056658,,,파크골프,0,0,1,0,0
C0091,,부곡쉼터(부곡골프연습장 뒤)(야외운동기구),37.534952,129.107525,,,골프,0,0,1,0,1
C0092,,인공암벽장,37.516053,129.102238,,,클라이밍,1,0,1,0,0
C0093,,전천파크골프장,37.483555,129.116112,,,파크골프,0,0,1,0,0
C0094,,종합경기장테니스장,37.516053,129.102238,,,테니스,0,0,0,1,1
C0095,,초록정,37.483555,129.116112,,,국궁,1,0,1,0,0
C0096,,해오름스포츠센터,37.488471,129.139687,,,생활체육,1,1,0,0,0
C0097,,해오름스포츠센터 수영장,37.488471,129.139687,,,수영,0,1,1,1,0
C0098,,해오름스포츠센터 테니스장,37.488471,129.139687,,,테니스,0,0,0,1,1
C0099,,광산근로자복지센터,37.232391,129.049694,,,수영,0,1,1,1,0
C0100,,교동테니스장,37.456527,129.171657,,,테니스,0,0,0,1,1
C0101,,도계테니스장,37.255931,129.056882,,,테니스,0,0,0,1,1
C0102,,도계파크골프장,37.252794,129.052956,,,파크골프,0,0,1,0,0
C0103,,미로파크골프장,37.421264,129.117101,,,파크골프,0,0,1,0,0
C0104,,삼척 그라운드골프장,37.434789,129.170235,,,골프,0,0,1,0,1
C0105,,삼척시민체육관,37.459375,129.173940,,,생활체육,1,1,0,0,0
C0106,,삼척시민테니스장,34.791514,126.380798,,,테니스,0,0,0,1,1
C0107,,삼척체육관,37.456527,129.171657,,,생활체육,1,1,0,0,0
C0108,,원덕파크골프장,37.163179,129.341118,,,파크골프,0,0,1,0,0
C0109,,종합사회복지관웰빙센터,37.437486,129.152815,,,수영,0,1,1,1,0
C0110,,죽서정,37.412124,129.168234,,,국궁,1,0,1,0,0
C0111,,해망정,37.172567,129.335342,,,국궁,1,0,1,0,0
C0112,,호산근린공원 테니스장,37.176531,129.338168,,,테니스,0,0,0,1,1
C0113,,설악테니스장,38.160151,128.547598,,,테니스,0,0,0,1,1
C0114,,설화공원 농구장,38.214328,128.569722,,,농구,0,0,0,1,1
C0115,,속초국민체육센터(수영장),38.186559,128.591012,,,수영,0,1,1,1,0
C0116,,속초국민체육센터(헬스장),38.186753,128.590656,,,웨이트,1,1,0,0,0
C0117,,속초시청소년실내체육관,38.192994,128.537695,,,생활체육,1,1,0,0,0
C0118,,속초테니스장,38.213589,128.588778,,,테니스,0,0,0,1,1
C0119,,척산생활체육관,38.186408,128.541528,,,생활체육,1,1,0,0,0
C0120,,청초생활체육관,38.196627,128.577038,,,생활체육,1,1,0,0,0
C0121,,국토정중앙면용하리생활체육공원테니스장,38.109256,128.037044,,,테니스,0,0,0,1,1
C0122,,동면테니스장,38.204301,128.044026,,,테니스,0,0,0,1,1
C0123,,방산면테니스장,38.209971,127.944254,,,테니스,0,0,0,1,1
C0124,,방산면파크골프장,38.212650,127.938061,,,파크골프,0,0,1,0,0
C0125,,양구군국민체육센터 (구 양구국민체육센터),38.106324,127.981514,,,생활체육,1,1,0,0,0
C0126,,양구그라운드골프장,38.096690,127.985427,,,골프,0,0,1,0,1
C0127,,양구문화체육회관,38.108362,127.984387,,,생활체육,1,1,0,0,0
C0128,,양구실내탁구연습장,38.109500,127.986154,,,탁구,0,0,0,1,1
C0129,,양구실내테니스장A,38.117687,127.988802,,,테니스,0,0,0,1,1
C0130,,양구실내테니스장B,38.117465,127.989422,,,테니스,0,0,0,1,1
C0131,,양구인공암벽장,38.127555,127.975918,,,클라이밍,1,0,1,0,0
C0132,,양구제2실내탁구연습장,38.109503,127.986152,,,탁구,0,0,0,1,1
C0133,,양구종합스포츠타운,38.129967,127.995259,,,수영,0,1,1,1,0
C0134,,양구초롱이테니스장,38.116720,127.988463,,,테니스,0,0,0,1,1
C0135,,양구트레이닝센터,38.118431,127.990181,,,웨이트,1,1,0,0,0
C0136,,양록정궁도장,38.113094,127.981691,,,국궁,1,0,1,0,0
C0137,,용하역도워밍업장,38.108948,128.035644,,,생활체육,1,1,0,0,0
C0138,,용하체육관(역도경기장),38.108948,128.035644,,,생활체육,1,1,0,0,0
C0139,,정림리테니스장,38.096692,127.985425,,,테니스,0,0,0,1,1
C0140,,청소년수련관 수영장,38.105341,127.981647,,,수영,0,1,1,1,0
C0141,,퍼블릭골프연습장,38.074899,127.996064,,,골프,0,0,1,0,1
C0142,,한반도섬파크골프장,38.125195,127.976377,,,파크골프,0,0,1,0,0
C0143,,해안정궁도장,38.286306,128.149047,,,국궁,1,0,1,0,0
C0144,,양양국민체육센터,38.080410,128.617051,,,생활체육,1,1,0,0,0
C0145,,양양군 문화복지회관 수영장,38.077017,128.626903,,,수영,0,1,1,1,0
C0146,,양양남대천파크골프장,38.090289,128.637825,,,파크골프,0,0,1,0,0
C0147,,양양다목적체육관,38.079021,128.618613,,,생활체육,1,1,0,0,0
C0148,,양양생활체육센터(탁구장/볼링장),38.078776,128.617826,,,탁구,0,0,0,1,1
C0149,,해오름테니스장,38.108349,128.639213,,,테니스,0,0,0,1,1
C0150,,현남생활체육공원(농구장),37.969248,128.758308,,,농구,0,0,0,1,1
C0151,,현산정,38.076606,128.614154,,,국궁,1,0,1,0,0
C0152,,덕포 테니스장,37.173874,128.474453,,,테니스,0,0,0,1,1
C0153,,상동그라운드골프장,37.128725,128.828657,,,골프,0,0,1,0,1
C0154,,술샘체육관,37.268005,128.271434,,,생활체육,1,1,0,0,0
C0155,,스포츠파크 농구장,37.177470,128.465577,,,농구,0,0,0,1,1
C0156,,스포츠파크 인라인스케이트장,37.178070,128.466996,,,롤러,0,0,0,1,1
C0157,,스포츠파크 전천후테니스장,37.174136,128.459184,,,테니스,0,0,0,1,1
C0158,,스포츠파크 테니스장,37.174187,128.459642,,,테니스,0,0,0,1,1
C0159,,쌍용4리 테니스장,37.180205,128.325159,,,테니스,0,0,0,1,1
C0160,,어울림체육관,0.000000,0.000000,,,생활체육,1,1,0,0,0
C0161,,영월 금호정,37.199580,128.473376,,,국궁,1,0,1,0,0
C0162,,영월골프연습장,37.174951,128.463485,,,골프,0,0,1,0,1
C0163,,영월국민체육센터,37.177786,128.462644,,,수영,0,1,1,1,0
C0164,,영월그라운드골프장,37.176136,128.464132,,,골프,0,0,1,0,1
C0165,,영월실내체육관,37.176957,128.464841,,,생활체육,1,1,0,0,0
C0166,,영월천하장사의집,37.179695,128.475021,,,씨름,1,0,0,0,1
C0167,,영월파크골프장,37.172161,128.454446,,,파크골프,0,0,1,0,0
C0168,,주천둔치 농구장,37.267016,128.270431,,,농구,0,0,0,1,1
C0169,,주천테니스장,37.273535,128.267423,,,테니스,0,0,0,1,1
C0170,,중동면복합체육센터,37.142526,128.679042,,,생활체육,1,1,0,0,0
C0171,,하늘샘체육관,37.177618,128.463474,,,생활체육,1,1,0,0,0
C0172,,국궁장옆운동기구,37.337404,127.945904,,,국궁,1,0,1,0,0
C0173,,동화택지 탁구교실,37.327440,127.830481,,,탁구,0,0,0,1,1
C0174,,문막섬강체육시설,37.305273,127.814760,,,테니스,0,0,0,1,1
C0175,,반곡테니스장,37.331283,127.971997,,,테니스,0,0,0,1,1
C0176,,백운체육관,37.310229,127.917629,,,생활체육,1,1,0,0,0
C0177,,백운테니스장,36.497877,127.265434,,,테니스,0,0,0,1,1
C0178,,신림중농구장,37.229898,128.087938,,,농구,0,0,0,1,1
C0179,,엘리트체육관,37.334855,127.946441,,,생활체육,1,1,0,0,0
C0180,,연세대인조잔디구장,37.274832,127.904328,,,테니스,0,0,0,1,1
C0181,,원주국민체육센터,37.333831,127.946304,,,생활체육,1,1,0,0,0
C0182,,원주남부 복합체육센터,37.339763,127.930120,,,생활체육,1,1,0,0,0
C0183,,원주동부 복합체육센터,37.320129,127.989671,,,생활체육,1,1,0,0,0
C0184,,원주드림체육관,37.360534,127.953622,,,생활체육,1,1,0,0,0
C0185,,원주배드민턴전용경기장,37.333243,127.936285,,,배드민턴,0,0,0,1,1
C0186,,원주시농민문화체육센터,37.313484,127.818132,,,생활체육,1,1,0,0,0
C0187,,원주양궁연습장,37.332263,127.859223,,,양궁,1,0,1,0,0
C0188,,원주양궁장,37.332263,127.859223,,,양궁,1,0,1,0,0
C0189,,원주초등학교농구장,37.347881,127.958847,,,농구,0,0,0,1,1
C0190,,원주테니스장,37.331463,127.859360,,,테니스,0,0,0,1,1
C0191,,일산초교농구장,37.346371,127.942197,,,농구,0,0,0,1,1
C0192,,종합체육관,37.338944,127.941242,,,생활체육,1,1,0,0,0
C0193,,주산리탁구교실,37.399856,127.929644,,,탁구,0,0,0,1,1
C0194,,청소년문화의집농구장,37.352454,127.936865,,,농구,0,0,0,1,1
C0195,,치악교인라인스케이트장,37.341666,127.962121,,,롤러,0,0,0,1,1
C0196,,치악체육관,37.338945,127.941242,,,생활체육,1,1,0,0,0
C0197,,치악테니스장,36.581411,128.741692,,,테니스,0,0,0,1,1
C0198,,치악테니스장옆운동기구,37.339541,127.941394,,,테니스,0,0,0,1,1
C0199,,학봉정(원주궁도장),37.337769,127.942550,,,국궁,1,0,1,0,0
C0200,,혁신체육공원,37.329878,127.998485,,,웨이트,1,1,0,0,0
C0201,,혁신체육공원 테니스장,37.329878,127.998485,,,테니스,0,0,0,1,1
C0202,,흥양천변체육시설,37.383442,127.950687,,,롤러,0,0,0,1,1
C0203,,기린국민체육센터,37.964918,128.319125,,,생활체육,1,1,0,0,0
C0204,,기린국민체육센터 수영장,37.964918,128.319125,,,수영,0,1,1,1,0
C0205,,기린생활체육공원 테니스장,37.948164,128.312848,,,테니스,0,0,0,1,1
C0206,,기린실내체육관,37.948690,128.312205,,,생활체육,1,1,0,0,0
C0207,,남면생활체육공원 체육관,37.964167,128.081952,,,생활체육,1,1,0,0,0
C0208,,남면생활체육공원 테니스장,37.964167,128.081952,,,테니스,0,0,0,1,1
C0209,,상남생활체육공원 체육관,37.869606,128.264110,,,생활체육,1,1,0,0,0
C0210,,상남테니스장,37.871067,128.264861,,,테니스,0,0,0,1,1
C0211,,서화생활체육공원 농구장,38.222368,128.210126,,,농구,0,0,0,1,1
C0212,,서화평화체육관,38.227901,128.209398,,,생활체육,1,1,0,0,0
C0213,,서화평화체육관 테니스장,38.228328,128.209797,,,테니스,0,0,0,1,1
C0214,,원통생활체육공원 궁도장,38.123656,128.195260,,,국궁,1,0,1,0,0
C0215,,원통생활체육공원 체육관,38.124586,128.195148,,,생활체육,1,1,0,0,0
C0216,,원통생활체육공원 테니스장,38.121463,128.197222,,,테니스,0,0,0,1,1
C0217,,원통체육문화센터,38.120097,128.206471,,,생활체육,1,1,0,0,0
C0218,,원통체육문화센터 수영장,38.120097,128.206471,,,수영,0,1,1,1,0
C0219,,인제 하늘내린스포츠센터 수영장,38.061002,128.164907,,,수영,0,1,1,1,0
C0220,,인제그라운드골프장,38.059491,128.164751,,,골프,0,0,1,0,1
C0221,,인제다목적체육관,38.058421,128.165428,,,생활체육,1,1,0,0,0
C0222,,인제실내테니스장,38.058421,128.165428,,,테니스,0,0,0,1,1
C0223,,인제체육관,38.058421,128.165428,,,생활체육,1,1,0,0,0
C0224,,인제테니스장,38.058421,128.165428,,,테니스,0,0,0,1,1
C0225,,고한테니스장,37.218156,128.856197,,,테니스,0,0,0,1,1
C0226,,국민체육센터체육관,37.384407,128.672192,,,생활체육,1,1,0,0,0
C0227,,남면 그라운드골프장,37.269744,128.739996,,,골프,0,0,1,0,1
C0228,,녹송 파크골프장,37.383932,128.668777,,,파크골프,0,0,1,0,0
C0229,,문곡테니스장,37.266780,128.737861,,,테니스,0,0,0,1,1
C0230,,미석정궁도장,37.224454,128.672555,,,국궁,1,0,1,0,0
C0231,,백운정궁도장,37.211264,128.857509,,,국궁,1,0,1,0,0
C0232,,북평그라운드골프장,37.447735,128.672798,,,골프,0,0,1,0,1
C0233,,북평테니스장,37.452420,128.673845,,,테니스,0,0,0,1,1
C0234,,북평파크골프장,37.449511,128.675265,,,파크골프,0,0,1,0,0
C0235,,사북그라운드골프장,37.225727,128.812726,,,골프,0,0,1,0,1
C0236,,신동그라운드골프장,36.497877,127.265434,,,골프,0,0,1,0,1
C0237,,신동테니스장,37.220131,128.671545,,,테니스,0,0,0,1,1
C0238,,아라리정궁도장,37.377058,128.674744,,,국궁,1,0,1,0,0
C0239,,에콜리안 정선 CC 골프연습장,37.222115,128.679458,,,골프,0,0,1,0,1
C0240,,여량테니스장,37.465008,128.724147,,,테니스,0,0,0,1,1
C0241,,임계그라운드 골프장,37.492279,128.863503,,,골프,0,0,1,0,1
C0242,,임계테니스장,37.492374,128.864115,,,테니스,0,0,0,1,1
C0243,,장찬정 궁도장,37.491577,128.863964,,,국궁,1,0,1,0,0
C0244,,정선 테니스장,37.377058,128.674744,,,테니스,0,0,0,1,1
C0245,,정선골프연습장,37.377058,128.674744,,,골프,0,0,1,0,1
C0246,,정선국민체육센터,37.384359,128.672214,,,생활체육,1,1,0,0,0
C0247,,정선국민체육센터 수영장,37.384428,128.672178,,,수영,0,1,1,1,0
C0248,,정선농민문화체육센터,37.494633,128.852716,,,생활체육,1,1,0,0,0
C0249,,정선읍 그라운드 골프장,37.376299,128.665227,,,골프,0,0,1,0,1
C0250,,정선종합경기장실내체육관,37.384359,128.672201,,,생활체육,1,1,0,0,0
C0251,,정선종합경기장테니스장,37.377810,128.674358,,,테니스,0,0,0,1,1
C0252,,증산테니스장,37.251632,128.776681,,,테니스,0,0,0,1,1
C0253,,화암그라운드골프장,37.338398,128.795693,,,골프,0,0,1,0,1
C0254,,화암테니스장,37.348151,128.788339,,,테니스,0,0,0,1,1
C0255,,갈말탁구장,38.149747,127.310486,,,탁구,0,0,0,1,1
C0256,,공설운동장테니스장,38.159186,127.302091,,,테니스,0,0,0,1,1
C0257,,근남테니스장,38.231474,127.473225,,,테니스,0,0,0,1,1
C0258,,금학정,38.201568,127.208952,,,국궁,1,0,1,0,0
C0259,,오지리테니스장,38.185685,127.231251,,,테니스,0,0,0,1,1
C0260,,와수테니스장,38.244859,127.425713,,,테니스,0,0,0,1,1
C0261,,자등테니스장,38.166306,127.413062,,,테니스,0,0,0,1,1
C0262,,철원국민체육센터,38.158642,127.302780,,,생활체육,1,1,0,0,0
C0263,,철원실내체육관,38.161323,127.303209,,,생활체육,1,1,0,0,0
C0264,,철원클라이밍센터,38.158084,127.303494,,,클라이밍,1,0,1,0,0
C0265,,철원탁구장,38.208873,127.224227,,,탁구,0,0,0,1,1
C0266,,철원파크골프장,38.155584,127.302260,,,파크골프,0,0,1,0,0
C0267,,화강탁구장,38.245336,127.426465,,,탁구,0,0,0,1,1
C0268,,공지교 하부 농구장,37.868739,127.724394,,,농구,0,0,0,1,1
C0269,,국민생활관,37.873093,127.728413,,,생활체육,1,1,0,0,0
C0270,,국민생활관 수영장,37.873096,127.728420,,,수영,0,1,1,1,0
C0271,,국민체육센터 수영장,37.862640,127.756665,,,수영,0,1,1,1,0
C0272,,근로자종합복지관 수영장,37.889245,127.743946,,,수영,0,1,1,1,0
C0273,,너울숲공원 농구장,37.894083,127.753008,,,농구,0,0,0,1,1
C0274,,느티나무공원 배드민턴장,37.844064,127.712933,,,배드민턴,0,0,0,1,1
C0275,,반다비 국민체육센터(수영장),37.903007,127.740374,,,수영,0,1,1,1,0
C0276,,반다비 국민체육센터(체육관),37.903007,127.740374,,,생활체육,1,1,0,0,0
C0277,,봄내공원 배드민턴장,37.855743,127.740881,,,배드민턴,0,0,0,1,1
C0278,,봄내체육관,37.885510,127.721592,,,생활체육,1,1,0,0,0
C0279,,서면 파크골프장,37.888110,127.687710,,,파크골프,0,0,1,0,0
C0280,,석사양지공원 배드민턴장,37.862294,127.751106,,,배드민턴,0,0,0,1,1
C0281,,소양강 파크골프장,37.917452,127.747356,,,파크골프,0,0,1,0,0
C0282,,스무숲근린공원 농구장,37.849615,127.744547,,,농구,0,0,0,1,1
C0283,,스무숲근린공원 배드민턴장,37.849615,127.744547,,,배드민턴,0,0,0,1,1
C0284,,언덕공원 배드민턴장,37.858551,127.720168,,,배드민턴,0,0,0,1,1
C0285,,우두공원 배드민턴장,37.910482,127.733541,,,배드민턴,0,0,0,1,1
C0286,,종합체육회관,37.863425,127.755632,,,생활체육,1,1,0,0,0
C0287,,지석공원 농구장,37.851579,127.738537,,,농구,0,0,0,1,1
C0288,,지석공원 배드민턴장,37.851652,127.738011,,,배드민턴,0,0,0,1,1
C0289,,진선1공원 배드민턴장,37.871991,127.757087,,,배드민턴,0,0,0,1,1
C0290,,진선2공원 배드민턴장,37.872010,127.756002,,,배드민턴,0,0,0,1,1
C0291,,춘천국민체육센터(국민체육센터),37.862620,127.756678,,,생활체육,1,1,0,0,0
C0292,,춘천송암스포츠타운 X-게임장(인라인구장),37.856449,127.687874,,,롤러,0,0,0,1,1
C0293,,춘천송암스포츠타운 국궁장(호반정),37.854401,127.694322,,,국궁,1,0,1,0,0
C0294,,춘천송암스포츠타운 빙상장,37.853818,127.687322,,,빙상,0,0,0,1,1
C0295,,춘천송암스포츠타운 실내테니스장,37.852937,127.693218,,,테니스,0,0,0,1,1
C0296,,춘천송암스포츠타운 인공암벽장,37.852811,127.686688,,,클라이밍,1,0,1,0,0
C0297,,춘천송암스포츠타운 테니스장,37.852937,127.693218,,,테니스,0,0,0,1,1
C0298,,충혼공원 농구장,37.860770,127.722928,,,농구,0,0,0,1,1
C0299,,폭포공원 배드민턴장,37.875981,127.753411,,,배드민턴,0,0,0,1,1
C0300,,한숲시티 옆 농구장,37.854486,127.733086,,,농구,0,0,0,1,1
C0301,,호반체육관,37.863861,127.757327,,,생활체육,1,1,0,0,0
C0302,,호반테니스장,37.864566,127.755857,,,테니스,0,0,0,1,1
C0303,,고원체육관,37.133934,129.005915,,,생활체육,1,1,0,0,0
C0304,,근로자종합복지관 헬스장,37.101408,129.006825,,,웨이트,1,1,0,0,0
C0305,,대한체육회태백분촌 체육관,37.154217,128.924771,,,생활체육,1,1,0,0,0
C0306,,백산파크골프장,37.144202,129.032947,,,파크골프,0,0,1,0,0
C0307,,시민테니스장,37.148077,128.993299,,,테니스,0,0,0,1,1
C0308,,실내경기장(드림훈련장),37.135687,129.003280,,,웨이트,1,1,0,0,0
C0309,,씨름장,37.138188,129.002196,,,씨름,1,0,0,0,1
C0310,,연무정,37.152489,128.991849,,,국궁,1,0,1,0,0
C0311,,장성국민체육센터,37.100933,129.008355,,,생활체육,1,1,0,0,0
C0312,,장성실내,37.099350,129.021090,,,골프,0,0,1,0,1
C0313,,장성체육관,37.099306,129.021555,,,생활체육,1,1,0,0,0
C0314,,태백(화전)그라운드골프장,37.178168,128.976534,,,골프,0,0,1,0,1
C0315,,태백국민체육센터,37.162937,128.985292,,,수영,0,1,1,1,0
C0316,,태백스포츠파크 파크골프장,37.201110,128.974027,,,파크골프,0,0,1,0,0
C0317,,태백스포츠파크(테니스장),37.201110,128.974027,,,테니스,0,0,0,1,1
C0318,,(평창)청성골프타운(임대),37.377363,128.385555,,,골프,0,0,1,0,1
C0319,,대관령생활체육관,37.666318,128.705457,,,생활체육,1,1,0,0,0
C0320,,대관령테니스장,37.666716,128.707701,,,테니스,0,0,0,1,1
C0321,,대관정,37.687721,128.699414,,,국궁,1,0,1,0,0
C0322,,대화골프연습장(대화체육공원),37.501665,128.458838,,,골프,0,0,1,0,1
C0323,,대화농구장,37.500462,128.456766,,,농구,0,0,0,1,1
C0324,,대화문화체육관,37.498524,128.456876,,,생활체육,1,1,0,0,0
C0325,,대화테니스장(대화체육공원 내),37.501675,128.458835,,,테니스,0,0,0,1,1
C0326,,대화파크골프장,37.483752,128.460783,,,파크골프,0,0,1,0,0
C0327,,미탄 생활체육 스크린골프센터,37.341980,128.502986,,,골프,0,0,1,0,1
C0328,,미탄실내체육관,37.342766,128.497072,,,생활체육,1,1,0,0,0
C0329,,방림궁도장,37.430768,128.373502,,,국궁,1,0,1,0,0
C0330,,방림다목적체육관(계촌리),37.452517,128.306387,,,생활체육,1,1,0,0,0
C0331,,봉평골프연습장,37.615294,128.382742,,,골프,0,0,1,0,1
C0332,,봉평다목적소규모체육관,37.607532,128.375703,,,생활체육,1,1,0,0,0
